txn_id,app,psp_candidate,src_bank,dest_bank,amount,channel,device_type,network_latency_ms,hour,weekday,recent_fail_rate_src_dest_5m,psp_success_rate_5m,status
d5e6b579-1150-45da-b9af-21e12e4d6cf8,Paytm,Axis_PSP,HDFC,ICICI,2441,UPI,iOS,133,19,4,0.128,0.95,success
3a0aa420-8286-4366-9e5b-1de718ef981d,GooglePay,HDFC_PSP,ICICI,HDFC,2703,UPI,iOS,175,10,6,0.045,0.98,failure
47ae6717-a850-4963-9f78-dd63d2da2c74,Paytm,Axis_PSP,SBI,HDFC,865,UPI,Android,149,9,4,0.062,0.955,success
f546594f-0aa2-4047-9f34-4a50ec869eb3,PhonePe,HDFC_PSP,SBI,YesBank,1533,UPI,iOS,132,5,2,0.029,0.98,failure
e3a84bc1-e78f-4fb4-9593-9a5a5e6ef276,GooglePay,SBI_PSP,HDFC,HDFC,2137,UPI,Android,106,5,6,0.037,0.959,failure
b9e21a64-1a5d-4066-9284-5478d72b1e5c,GooglePay,HDFC_PSP,HDFC,HDFC,1843,UPI,iOS,222,19,2,0.116,0.981,success
2a35940a-13a0-432c-b4a5-fc53e51f8fb6,GooglePay,Axis_PSP,YesBank,YesBank,473,UPI,iOS,88,12,0,0.084,0.967,success
fd0716d7-457b-4034-a8fd-8d4c2fa99371,GooglePay,SBI_PSP,ICICI,SBI,1741,UPI,Android,68,2,3,0.042,0.971,failure
98352c90-5de6-43ad-8be9-1c3c0337998b,PhonePe,Axis_PSP,Axis,YesBank,1207,UPI,iOS,272,19,6,0.135,0.961,success
d8eb4d41-15b7-48d8-afa6-34ba019e0f89,GooglePay,SBI_PSP,SBI,HDFC,1834,UPI,Android,161,0,6,0.0,0.971,success
c6f85df1-b258-468b-8e63-a6af07a6dd8a,Paytm,SBI_PSP,Axis,ICICI,684,UPI,Android,112,17,0,0.071,0.969,success
7ded6c82-a9ed-4268-a688-dfc346fb0c95,GooglePay,HDFC_PSP,HDFC,ICICI,842,UPI,Android,20,5,6,0.083,0.979,success
0ab25387-56d1-49e4-ae42-2f4aad99d897,GooglePay,Axis_PSP,ICICI,Axis,813,UPI,Android,157,8,6,0.019,0.957,success
eca6b941-e1c9-4bd4-b33c-5be1af3ab6fd,PhonePe,SBI_PSP,SBI,Axis,1212,UPI,iOS,39,5,1,0.003,0.967,success
75558725-62f4-4e0c-bad5-163971aea602,PhonePe,HDFC_PSP,ICICI,SBI,80,UPI,iOS,309,4,2,0.063,0.974,success
720941a3-393c-4e32-90bb-084b28b7c39d,Paytm,SBI_PSP,HDFC,YesBank,2765,UPI,Android,44,16,2,0.079,0.97,failure
20943d8e-6350-43e2-b19c-ef7cf78b15c9,Paytm,HDFC_PSP,SBI,SBI,1995,UPI,iOS,203,19,6,0.092,0.987,success
4dc89492-a29f-4a04-816a-422604387902,PhonePe,HDFC_PSP,HDFC,HDFC,1399,UPI,Android,337,20,4,0.118,0.98,success
f6a55f82-c8fb-4f79-87ab-c441fefb07a5,PhonePe,Axis_PSP,ICICI,SBI,1482,UPI,Android,155,11,6,0.001,0.94,success
946f9694-1b4e-455c-a7a4-1ecaebc93c1b,PhonePe,Axis_PSP,SBI,HDFC,1656,UPI,iOS,155,3,3,0.006,0.948,success
9d3f9ad4-a889-4fe9-b5a4-b83f75f98c81,GooglePay,HDFC_PSP,Axis,Axis,144,UPI,Android,93,11,2,0.077,0.985,success
525ef624-4709-4f29-ac96-6e23f6747c77,Paytm,HDFC_PSP,HDFC,HDFC,503,UPI,Android,124,11,2,0.031,0.977,success
4d27ef2c-e422-42d4-977e-838660d975bc,Paytm,SBI_PSP,ICICI,YesBank,1652,UPI,iOS,87,6,1,0.068,0.971,failure
7fed3c1a-4b4d-475e-b9c6-efb5887451bf,Paytm,HDFC_PSP,Axis,SBI,1343,UPI,iOS,81,7,4,0.099,0.975,success
61930de0-3b44-437e-b10e-96dc79532def,Paytm,HDFC_PSP,YesBank,Axis,356,UPI,iOS,20,7,3,0.021,0.982,success
a53b9462-c900-4547-84b1-bca062d6dd62,Paytm,HDFC_PSP,ICICI,SBI,1948,UPI,Android,104,2,6,0.057,0.981,success
95879bce-c61a-42d8-acc5-488e9b7e2a83,PhonePe,Axis_PSP,SBI,SBI,955,UPI,Android,239,12,0,0.072,0.963,success
9395bc07-c3ea-4673-805c-2c42e993ba97,GooglePay,HDFC_PSP,HDFC,YesBank,571,UPI,Android,20,8,5,0.022,0.982,failure
20c11073-8ea8-42d5-913a-c15b30e0798a,GooglePay,HDFC_PSP,Axis,ICICI,1646,UPI,iOS,223,13,2,0.093,0.983,success
5a2ecbcb-b06a-4bba-978c-746e49cb40a9,PhonePe,Axis_PSP,Axis,YesBank,2128,UPI,iOS,167,20,3,0.101,0.952,failure
70d1559e-a130-4583-bce5-d3a342411d4a,PhonePe,Axis_PSP,ICICI,HDFC,1337,UPI,Android,137,0,5,0.079,0.947,success
e1d18f11-33ba-4789-acf7-f78c972304ed,GooglePay,SBI_PSP,ICICI,HDFC,920,UPI,iOS,187,10,5,0.072,0.962,success
61469635-910b-4a4f-944e-426aabda38a9,GooglePay,Axis_PSP,ICICI,YesBank,307,UPI,iOS,41,19,1,0.059,0.959,success
18432f6f-f4ae-4679-83d7-9b6d3d80f8ee,GooglePay,HDFC_PSP,SBI,HDFC,1156,UPI,iOS,249,22,3,0.028,0.981,failure
6a0ae105-bfc5-4fad-a67e-f587a64455f5,GooglePay,SBI_PSP,SBI,YesBank,1728,UPI,Android,20,14,3,0.057,0.971,success
68fde329-a211-48cb-b555-357fa68d35f8,Paytm,HDFC_PSP,YesBank,Axis,422,UPI,Android,91,8,6,0.061,0.984,success
e902698c-7f00-4dae-9145-c776d43807f2,PhonePe,SBI_PSP,ICICI,YesBank,1967,UPI,Android,285,17,2,0.032,0.971,success
2474b4af-89e2-4ddd-9757-01c23b509f8e,PhonePe,HDFC_PSP,SBI,ICICI,1173,UPI,Android,94,8,2,0.049,0.981,success
3b54e8b5-5a5b-4e40-b2d0-a8d6a67230c1,Paytm,Axis_PSP,HDFC,YesBank,263,UPI,iOS,81,20,4,0.073,0.955,success
ce96ce26-90a1-41b9-a377-5f9ca734015f,GooglePay,Axis_PSP,YesBank,Axis,1092,UPI,iOS,56,18,2,0.064,0.957,failure
0b691f8a-ba4d-452d-9539-072ffad0067b,PhonePe,Axis_PSP,SBI,Axis,2433,UPI,iOS,138,19,0,0.137,0.959,failure
dc3b5f3a-212e-4b18-abf8-9740825ecbe1,GooglePay,HDFC_PSP,ICICI,ICICI,2203,UPI,iOS,81,16,0,0.011,0.985,failure
583578b3-ae0a-49b0-abde-25df3fa0971a,PhonePe,Axis_PSP,SBI,Axis,1294,UPI,Android,66,5,2,0.034,0.948,success
75652e60-269c-4ffb-8699-871ea5cd595d,PhonePe,SBI_PSP,Axis,HDFC,2467,UPI,iOS,154,5,0,0.035,0.974,success
66a8c7f8-22b7-4ace-b2cf-b7af09c7ea82,PhonePe,SBI_PSP,HDFC,HDFC,842,UPI,Android,132,23,1,0.003,0.963,success
517504e8-298a-48c0-bbd7-8ae086f4bb13,Paytm,Axis_PSP,Axis,SBI,649,UPI,Android,151,4,6,0.085,0.952,success
4af90107-75cc-4988-9733-65b43833e58e,Paytm,Axis_PSP,HDFC,ICICI,1524,UPI,Android,300,7,4,0.002,0.952,success
b98a327b-7620-4a0c-b26a-b5358ab4a31c,GooglePay,HDFC_PSP,ICICI,Axis,1053,UPI,iOS,168,21,5,0.037,0.983,failure
f264f004-5087-4f76-92ab-2650530ad63a,PhonePe,Axis_PSP,ICICI,ICICI,929,UPI,iOS,22,6,3,0.075,0.965,success
773a7560-a3da-45d9-bae8-da71423a3cd6,PhonePe,SBI_PSP,SBI,YesBank,2133,UPI,Android,94,19,1,0.12,0.974,failure
c721b1b0-b37c-496f-abe2-7c217b3b66b7,Paytm,Axis_PSP,ICICI,YesBank,2292,UPI,Android,277,20,1,0.06,0.945,failure
070db66a-a8d5-476b-8c3e-82f70697c966,PhonePe,Axis_PSP,Axis,Axis,1409,UPI,iOS,80,19,1,0.101,0.959,success
bc224c76-8a9b-4ca3-ae66-e776b4520338,PhonePe,HDFC_PSP,HDFC,ICICI,1593,UPI,iOS,213,14,3,0.006,0.98,success
59a1c0a9-429a-4b61-8303-88c298aadc0d,GooglePay,HDFC_PSP,YesBank,HDFC,537,UPI,iOS,187,18,1,0.074,0.974,success
fb7c4c39-bc99-4131-bd59-e2c07765237a,GooglePay,HDFC_PSP,ICICI,YesBank,2190,UPI,Android,168,1,4,0.086,0.982,success
00975690-1ba6-4cc8-b8a2-0d4de89b5463,GooglePay,HDFC_PSP,ICICI,YesBank,542,UPI,Android,90,22,6,0.088,0.979,success
20bc0073-0835-489a-b7b3-d34b102af8ad,Paytm,Axis_PSP,HDFC,HDFC,1267,UPI,Android,121,6,0,0.092,0.963,failure
d9494a7b-09b3-4251-8508-85de085e8445,GooglePay,HDFC_PSP,YesBank,HDFC,538,UPI,iOS,136,22,1,0.065,0.976,success
c2cc647c-07dc-41ff-b43c-98669246f945,Paytm,SBI_PSP,HDFC,SBI,334,UPI,Android,173,2,0,0.063,0.981,success
1444282a-5b64-40db-89e2-4704aef345d0,PhonePe,HDFC_PSP,SBI,HDFC,2065,UPI,iOS,193,17,2,0.051,0.986,success
fddcdc7b-515e-4615-bbca-d5807b814027,Paytm,SBI_PSP,HDFC,HDFC,884,UPI,Android,150,20,4,0.064,0.968,success
82c8e777-7170-4ba9-9850-a3ed97e83e50,PhonePe,SBI_PSP,SBI,HDFC,1854,UPI,iOS,290,10,1,0.029,0.97,success
10281dba-2272-4420-9f2f-633a5caa75fd,Paytm,HDFC_PSP,Axis,YesBank,2336,UPI,Android,275,5,5,0.031,0.981,success
55e4f6ae-bcec-4b11-9ccd-1a9c9d2d3986,Paytm,Axis_PSP,YesBank,Axis,1425,UPI,Android,135,1,5,0.008,0.955,success
4ae42bbf-a0a9-489c-a10b-d23151274b07,GooglePay,SBI_PSP,Axis,Axis,1023,UPI,iOS,48,17,6,0.035,0.97,success
e84ddd6f-e63b-474a-b2ac-b387fecb1e6b,Paytm,SBI_PSP,ICICI,YesBank,355,UPI,Android,301,12,3,0.064,0.97,success
6d3aac97-6b6b-45d7-b517-ff0478496718,GooglePay,SBI_PSP,HDFC,YesBank,272,UPI,iOS,182,20,6,0.086,0.967,success
640787b6-b22a-41c9-a91d-cdc21aa6de76,PhonePe,SBI_PSP,ICICI,ICICI,1236,UPI,Android,416,8,5,0.019,0.969,success
b270f15c-d8b6-413f-93fb-e3515a0c85b0,PhonePe,Axis_PSP,YesBank,YesBank,398,UPI,Android,101,23,5,0.084,0.957,failure
54d5f8ba-8a5e-4629-95c2-eb5c259056ec,GooglePay,HDFC_PSP,YesBank,Axis,2261,UPI,iOS,66,17,1,0.042,0.984,success
ba0934c9-3709-479c-869f-76efad347baf,PhonePe,SBI_PSP,Axis,ICICI,779,UPI,Android,93,13,1,0.004,0.972,success
1890150e-aad9-49fb-8967-5cb1ed7c2865,Paytm,HDFC_PSP,YesBank,SBI,1348,UPI,Android,285,14,5,0.089,0.982,success
8e629e9c-f975-4658-8aa9-6fc5e06b663e,PhonePe,Axis_PSP,Axis,Axis,1090,UPI,iOS,73,9,6,0.09,0.96,success
5671699d-51de-484a-9fda-ac7a874fe92a,PhonePe,SBI_PSP,Axis,ICICI,541,UPI,iOS,20,22,4,0.075,0.965,success
8b6538dc-ef29-47e7-b345-b25dce67e018,PhonePe,SBI_PSP,SBI,HDFC,1992,UPI,Android,182,6,1,0.015,0.968,success
9bca39e3-328d-4a26-bfa1-3b2d88cf3a73,Paytm,SBI_PSP,SBI,Axis,361,UPI,Android,138,16,3,0.037,0.971,success
6b17042b-7f42-48d0-ae61-0bb8bf9b69bc,GooglePay,HDFC_PSP,SBI,Axis,1154,UPI,iOS,115,5,6,0.075,0.983,success
a7cb7ce1-5a0e-462b-98ce-e08719db0fae,Paytm,SBI_PSP,SBI,SBI,1166,UPI,Android,114,11,6,0.03,0.977,failure
1f460f10-b5e8-48f6-bd24-8311112591ef,GooglePay,SBI_PSP,YesBank,SBI,706,UPI,iOS,78,21,6,0.036,0.966,success
391cd499-1b92-42d4-8764-cd6b06facc6a,Paytm,SBI_PSP,ICICI,ICICI,1251,UPI,Android,135,11,5,0.098,0.968,success
0f2fbe00-eaa7-4f5f-80e5-50f8573a431f,Paytm,SBI_PSP,HDFC,SBI,1444,UPI,iOS,86,6,6,0.022,0.966,failure
375328e6-aa9c-4555-8d43-42f6109ae63b,PhonePe,HDFC_PSP,YesBank,Axis,610,UPI,Android,138,19,0,0.09,0.981,success
5d1f3b1e-a7c0-4bf9-82bd-4b9064e4d4ca,GooglePay,HDFC_PSP,ICICI,ICICI,351,UPI,Android,76,11,1,0.031,0.977,success
4f075fac-e440-438b-8ebd-221010dd7da5,PhonePe,SBI_PSP,YesBank,ICICI,774,UPI,Android,230,23,1,0.015,0.972,success
9ac0d61f-6d6f-4e86-bd89-61b7ccfd7379,GooglePay,SBI_PSP,Axis,HDFC,925,UPI,Android,129,3,2,0.1,0.975,failure
e55a44b5-fac9-409e-a8ac-d677f69eb060,GooglePay,Axis_PSP,YesBank,HDFC,2174,UPI,Android,243,5,3,0.058,0.951,success
78ea8135-3dd9-4bdc-84b8-9678347a70c0,GooglePay,Axis_PSP,SBI,ICICI,1257,UPI,iOS,154,12,2,0.002,0.956,success
621fd6c7-7c00-41f8-8959-5e2c8935b763,PhonePe,HDFC_PSP,YesBank,ICICI,2862,UPI,Android,140,18,3,0.136,0.978,success
77456bd3-2e13-4390-8f6d-f239981cf493,GooglePay,SBI_PSP,ICICI,HDFC,1980,UPI,Android,152,4,4,0.064,0.978,success
81404aca-37b4-4e8d-a09d-dc6b7c5a3e1b,PhonePe,Axis_PSP,SBI,SBI,1444,UPI,Android,141,20,2,0.067,0.947,success
06230d1f-c37b-4b96-8263-e2ddf5b2a322,PhonePe,HDFC_PSP,HDFC,HDFC,1504,UPI,iOS,135,6,4,0.07,0.976,success
88ac658d-f8da-4bb4-a6b6-aced3c68f2d8,Paytm,SBI_PSP,YesBank,HDFC,1948,UPI,iOS,48,19,3,0.118,0.969,success
08aab3a1-97cb-4e0b-a74c-aa1b94c81bdb,GooglePay,SBI_PSP,Axis,ICICI,1931,UPI,Android,217,15,6,0.063,0.964,success
a31e9e13-9c72-4757-b4cb-2394b744d58a,Paytm,SBI_PSP,HDFC,Axis,813,UPI,Android,72,2,0,0.043,0.975,success
65e5db3c-ae58-4bd2-a54e-c99e2e21754b,PhonePe,Axis_PSP,SBI,HDFC,2289,UPI,iOS,95,5,3,0.073,0.946,success
4ddf549c-f2cb-43c6-a801-4faaa405bbd8,GooglePay,Axis_PSP,ICICI,ICICI,1257,UPI,iOS,239,21,1,0.055,0.961,success
34730882-98f6-44bd-b0d1-e1e1d523ee7b,PhonePe,SBI_PSP,Axis,SBI,1175,UPI,iOS,215,4,3,0.013,0.972,failure
adcc9d85-47d1-43f9-94aa-3b0f9e2dda3d,GooglePay,SBI_PSP,YesBank,YesBank,640,UPI,Android,295,17,6,0.057,0.964,success
5dce31ab-f194-4f17-93fa-7ba353bb4e7e,PhonePe,Axis_PSP,Axis,SBI,2556,UPI,iOS,291,10,5,0.039,0.959,success
ee14089d-19b7-4715-9c4c-e7b818e0b900,Paytm,SBI_PSP,YesBank,HDFC,97,UPI,iOS,46,8,2,0.064,0.968,success
388defb6-9479-4a6b-a7e3-bac501d3e263,GooglePay,SBI_PSP,SBI,YesBank,1009,UPI,iOS,144,10,1,0.026,0.966,success
ca737387-a79a-4005-99c1-8c35bd0c6641,GooglePay,Axis_PSP,ICICI,HDFC,3147,UPI,iOS,53,15,1,0.04,0.954,success
3ce46278-ef6f-460a-9b5d-abc6553932ea,GooglePay,HDFC_PSP,ICICI,YesBank,1059,UPI,Android,20,14,0,0.04,0.982,success
6afbc505-659e-44a5-b872-e8611b43f678,PhonePe,SBI_PSP,HDFC,YesBank,105,UPI,Android,225,14,6,0.07,0.972,success
fae96216-fa7b-49fb-bb41-8b85cae32bba,GooglePay,SBI_PSP,ICICI,Axis,1630,UPI,iOS,265,2,3,0.085,0.967,success
f4d9af50-3f61-4527-b49d-4a051a421bbd,PhonePe,SBI_PSP,HDFC,HDFC,1272,UPI,iOS,190,5,0,0.007,0.967,success
d52ab316-9fd5-4c9e-9d20-5782e81e3816,Paytm,Axis_PSP,YesBank,SBI,2510,UPI,Android,176,19,0,0.137,0.953,success
1cd83bbd-df67-4ce8-8152-773a2de066aa,GooglePay,Axis_PSP,HDFC,HDFC,1567,UPI,iOS,127,22,6,0.02,0.963,success
4d085748-0a9c-4697-a937-9903d92196e7,PhonePe,HDFC_PSP,SBI,Axis,1532,UPI,Android,20,9,1,0.095,0.988,success
7486eb37-6ae6-443c-add7-58be23d0d175,Paytm,SBI_PSP,YesBank,HDFC,2072,UPI,Android,204,9,4,0.033,0.972,success
7a1fcea1-c58c-4730-b64d-243799b8b84f,Paytm,HDFC_PSP,Axis,YesBank,500,UPI,iOS,155,18,1,0.081,0.982,success
7363c195-8a37-449d-9f87-b7a3408c382e,GooglePay,SBI_PSP,SBI,YesBank,2342,UPI,iOS,181,21,4,0.055,0.968,success
2e76902c-9f3c-4ef3-9ae4-3b1160f09ff6,PhonePe,Axis_PSP,Axis,Axis,389,UPI,Android,90,20,2,0.131,0.969,success
4d7607e9-efb3-4a64-9bf0-256844114922,Paytm,Axis_PSP,SBI,HDFC,109,UPI,Android,79,5,4,0.064,0.948,success
52542393-6b09-4002-a36e-691b56bfb2e3,PhonePe,Axis_PSP,SBI,SBI,266,UPI,Android,165,14,5,0.029,0.963,success
ff0bcb1d-c788-4e40-875f-9d080cda359c,GooglePay,HDFC_PSP,Axis,SBI,1703,UPI,Android,118,9,2,0.006,0.983,success
1ebdbb88-19db-446b-b265-dde67c4bcc27,PhonePe,Axis_PSP,ICICI,HDFC,1278,UPI,iOS,275,15,0,0.036,0.956,success
b904eeb6-ecb4-442a-886a-85e92e4ada3e,Paytm,Axis_PSP,ICICI,SBI,2068,UPI,iOS,178,18,0,0.058,0.956,success
3d55fc8b-4b68-422d-94e3-f30791d51afa,GooglePay,SBI_PSP,Axis,HDFC,276,UPI,Android,208,3,2,0.1,0.963,success
d5c3a601-674d-4237-b350-723fa4ee5964,Paytm,HDFC_PSP,ICICI,HDFC,1029,UPI,iOS,127,22,3,0.051,0.977,success
d6bc2d91-1e4d-4aac-b2b8-8581029899c9,GooglePay,SBI_PSP,SBI,YesBank,264,UPI,iOS,135,5,3,0.042,0.971,success
2bb410ac-f961-4e43-ab8b-1ab2a49d0d1f,GooglePay,SBI_PSP,ICICI,YesBank,2305,UPI,iOS,199,1,4,0.014,0.971,success
daf31502-a913-4fb5-ba3d-2ef064e744e1,Paytm,HDFC_PSP,ICICI,YesBank,2317,UPI,Android,166,21,1,0.079,0.977,success
39f17b29-1fec-4f61-a0ce-c824f7709b7d,PhonePe,Axis_PSP,SBI,Axis,2153,UPI,Android,55,23,5,0.063,0.948,success
8504f729-eb9b-47df-a7ae-73c28e1c5bf4,Paytm,SBI_PSP,Axis,ICICI,1043,UPI,iOS,170,15,3,0.08,0.971,success
a567866d-b8a4-4ac9-b8ed-c255fa67ccef,Paytm,Axis_PSP,SBI,SBI,1289,UPI,iOS,233,9,4,0.042,0.965,success
a0b60b3a-a045-44fd-a595-d69c25c550f1,GooglePay,Axis_PSP,ICICI,HDFC,3356,UPI,Android,33,5,3,0.065,0.952,failure
a5e251d4-26de-4ca4-925c-81b202b5037f,Paytm,HDFC_PSP,Axis,SBI,1510,UPI,Android,155,5,3,0.06,0.975,success
3ee8b534-9842-4936-a9e9-a25da5a30b9f,Paytm,SBI_PSP,ICICI,Axis,1447,UPI,Android,205,6,6,0.042,0.977,success
7dbe0048-abef-436e-a0fa-45d827ef56a2,Paytm,HDFC_PSP,HDFC,ICICI,1168,UPI,Android,350,7,3,0.062,0.978,success
244d0958-9838-4eba-91d2-648f6fe7dcbc,GooglePay,HDFC_PSP,SBI,Axis,336,UPI,Android,175,18,2,0.058,0.986,success
50006cbb-4fdd-4c64-a9e6-3b85d01a3d97,GooglePay,SBI_PSP,ICICI,ICICI,1054,UPI,iOS,327,9,2,0.041,0.97,success
d05e14b5-4f4d-45d0-8db0-3650fa0a1387,GooglePay,Axis_PSP,Axis,SBI,602,UPI,iOS,55,15,1,0.081,0.952,success
23b30e62-decf-495a-844f-72b21f7c331c,Paytm,SBI_PSP,SBI,YesBank,340,UPI,iOS,76,12,1,0.043,0.965,success
deab847b-9b7c-4cfd-9462-54e6b02ffaae,PhonePe,HDFC_PSP,Axis,HDFC,1074,UPI,iOS,44,5,4,0.032,0.987,success
0409d9f5-3e5e-40ba-b24e-d74ec6ba5024,Paytm,HDFC_PSP,HDFC,HDFC,629,UPI,Android,144,16,1,0.09,0.987,success
5e7a34f8-7389-4d7e-9842-abc7e48e0bb0,Paytm,HDFC_PSP,Axis,ICICI,2616,UPI,iOS,200,17,2,0.092,0.976,failure
449b92d8-0b8c-4e64-aebf-f708735a2d9e,Paytm,SBI_PSP,SBI,Axis,1976,UPI,Android,70,18,1,0.081,0.971,success
42836ad9-ec59-455e-8f48-c7a5c904b8fe,GooglePay,HDFC_PSP,SBI,SBI,236,UPI,iOS,303,4,6,0.037,0.978,success
4ab0a322-6e11-4a95-a33f-324ac6d75274,PhonePe,Axis_PSP,HDFC,ICICI,1617,UPI,iOS,113,16,1,0.098,0.95,success
0efab4d5-bddf-4735-885b-928dfee3d43a,PhonePe,HDFC_PSP,ICICI,Axis,2181,UPI,Android,162,17,0,0.069,0.977,success
d39602a3-5cb7-4f74-b7f4-eb4a8595ebe9,Paytm,SBI_PSP,ICICI,SBI,76,UPI,iOS,225,15,1,0.058,0.973,success
7d0ee2bc-8498-4513-959a-db043291afe4,PhonePe,HDFC_PSP,HDFC,Axis,1085,UPI,Android,233,16,3,0.063,0.983,success
7b32791a-8c17-4e3b-80b8-ee7d7373938d,GooglePay,Axis_PSP,SBI,ICICI,744,UPI,iOS,212,11,4,0.052,0.956,success
cde2332d-8c7e-403a-9f0c-95376221d592,PhonePe,SBI_PSP,YesBank,ICICI,480,UPI,iOS,113,1,6,0.098,0.955,success
880a1aa5-e754-43b1-99e4-6f62413b323c,PhonePe,SBI_PSP,ICICI,YesBank,2500,UPI,Android,275,6,2,0.02,0.976,failure
abcf4981-36ae-4b9d-b43b-34dc00dc3a5d,PhonePe,HDFC_PSP,ICICI,HDFC,1466,UPI,Android,98,0,6,0.058,0.974,success
f9628e7a-401a-4773-9fa1-26e6a72a3df0,Paytm,Axis_PSP,Axis,SBI,346,UPI,iOS,124,1,0,0.027,0.955,success
7baf4dfa-7ad5-4b6f-b2d1-00e9059f8792,PhonePe,Axis_PSP,SBI,YesBank,1428,UPI,iOS,216,1,0,0.037,0.963,failure
1d13d4e8-ba1f-425e-83e6-1bf5df800b8e,PhonePe,Axis_PSP,HDFC,ICICI,1913,UPI,Android,74,21,3,0.095,0.95,success
00b53dbd-7ac1-4fd1-b8c2-0a5162c02c03,Paytm,SBI_PSP,HDFC,YesBank,47,UPI,iOS,182,18,3,0.06,0.972,success
63d698fa-3ec0-4349-b7e5-f641b3f1f9a5,PhonePe,SBI_PSP,HDFC,SBI,2629,UPI,iOS,155,8,4,0.006,0.975,success
3dd96c6b-2452-49da-9ae6-5d8ad5bca674,GooglePay,Axis_PSP,Axis,HDFC,351,UPI,Android,264,10,4,0.097,0.961,success
2320e582-1ffe-4bfa-bf52-fee95aca2799,PhonePe,HDFC_PSP,ICICI,YesBank,1686,UPI,iOS,148,22,5,0.023,0.977,failure
bdd63965-a48b-4a2d-8c9d-4f8090768814,GooglePay,SBI_PSP,HDFC,YesBank,1033,UPI,Android,136,2,3,0.066,0.97,success
b22f9cf1-f6d9-4e11-8734-336e0be913b0,PhonePe,Axis_PSP,HDFC,SBI,1776,UPI,Android,200,14,4,0.002,0.962,success
a658fafa-adc2-4851-a36e-67c18226d866,PhonePe,Axis_PSP,HDFC,ICICI,1137,UPI,Android,119,3,2,0.093,0.951,success
4f0613be-7fcb-49be-b0b2-14e73705c8b8,GooglePay,HDFC_PSP,Axis,SBI,1981,UPI,iOS,159,15,6,0.066,0.987,success
8473bcd9-b00a-4aba-a344-720cd898d47b,PhonePe,SBI_PSP,Axis,ICICI,1642,UPI,Android,203,9,2,0.012,0.966,success
5c7c5ecd-69c3-48ef-b85b-086a16f97ca7,PhonePe,Axis_PSP,HDFC,HDFC,341,UPI,iOS,126,3,4,0.023,0.961,success
8fa5eaac-5189-4576-94a9-ad88fe274989,PhonePe,HDFC_PSP,HDFC,YesBank,1157,UPI,Android,84,17,5,0.019,0.989,failure
710c4503-fe0b-4fc4-8da8-34b0d6c835b5,PhonePe,HDFC_PSP,SBI,ICICI,1085,UPI,iOS,312,7,6,0.068,0.978,success
422d5938-af85-4fce-8353-824cb60c476f,GooglePay,HDFC_PSP,SBI,HDFC,1601,UPI,iOS,63,15,3,0.078,0.98,success
caf9ed9a-d6ca-4840-9093-12be921096d1,Paytm,SBI_PSP,HDFC,Axis,2067,UPI,Android,185,17,4,0.086,0.969,success
421585e5-7157-4325-90d7-9bd91de10a6b,GooglePay,HDFC_PSP,SBI,ICICI,1063,UPI,iOS,107,21,4,0.084,0.976,success
59877569-d6ca-4a5c-a6a4-c07368c4b111,PhonePe,Axis_PSP,SBI,ICICI,1483,UPI,Android,211,6,4,0.029,0.953,success
3e8ca3fb-29ef-4c9c-a2c3-7be2cf41e784,GooglePay,HDFC_PSP,Axis,ICICI,657,UPI,iOS,117,21,5,0.016,0.986,success
68cd1d09-393c-412d-9061-913752b806d3,Paytm,Axis_PSP,SBI,SBI,2427,UPI,Android,158,0,6,0.013,0.959,failure
9fa0c0a4-d1c4-4af0-b9ef-16c5c9fa21cc,PhonePe,Axis_PSP,SBI,YesBank,380,UPI,iOS,108,22,2,0.082,0.954,success
04bafca4-fa7d-401b-bc36-bc13656ddaf8,Paytm,SBI_PSP,YesBank,ICICI,884,UPI,Android,116,4,3,0.037,0.967,success
71db1003-9dc5-41df-b45f-96637823e521,GooglePay,SBI_PSP,HDFC,Axis,298,UPI,Android,27,21,3,0.063,0.972,success
25b2ad21-92dc-4ef5-b0a3-4e88248c90e5,Paytm,Axis_PSP,YesBank,ICICI,1269,UPI,Android,170,5,0,0.031,0.951,success
89a94d12-f10b-4cb8-af98-4c25044315d5,Paytm,Axis_PSP,ICICI,HDFC,876,UPI,iOS,51,7,2,0.09,0.958,success
9d81eef2-da77-4725-bc18-bb29dec3f3bf,GooglePay,Axis_PSP,Axis,Axis,2355,UPI,iOS,20,12,5,0.09,0.957,success
85ad6332-1122-42b5-a982-4e540df79e29,GooglePay,HDFC_PSP,HDFC,YesBank,1685,UPI,iOS,127,8,3,0.078,0.98,success
67ff3317-c94f-427c-bc38-faa30e38f2cf,PhonePe,SBI_PSP,ICICI,SBI,1985,UPI,Android,131,20,0,0.117,0.976,failure
a511e9ea-b2c3-4bfe-9bae-f29ce20614a1,GooglePay,HDFC_PSP,YesBank,SBI,899,UPI,iOS,123,9,3,0.075,0.978,success
be37380c-ff01-45b1-8d2c-3c0e12ba509d,GooglePay,Axis_PSP,ICICI,ICICI,1420,UPI,iOS,221,19,1,0.079,0.952,success
2322f06c-e5f0-4324-8f26-e1668f47b051,GooglePay,HDFC_PSP,YesBank,Axis,1303,UPI,iOS,148,17,5,0.03,0.989,success
ef008a3f-1dde-400b-a0bb-9de2feb29d61,GooglePay,Axis_PSP,ICICI,HDFC,1684,UPI,iOS,158,20,2,0.113,0.959,success
6d715e83-6990-4247-8910-772d5063d343,PhonePe,SBI_PSP,ICICI,HDFC,1344,UPI,iOS,81,16,2,0.039,0.964,success
